order_id,order_number,order_date,customer_id,discount,last_updated_at
2800,CA-2021-100097,11/26/2021,529,0,12/13/2024
2801,CA-2021-100111,9/20/2021,721,0.04,12/13/2024
2802,CA-2021-100160,9/7/2021,126,0.2,12/13/2024
2803,CA-2021-100223,7/5/2021,472,0.52,12/13/2024
2804,CA-2021-100230,12/11/2021,2,0.07,12/13/2024
2805,CA-2021-100237,10/15/2021,723,0,12/13/2024
2806,CA-2021-100314,9/29/2021,58,0.27,12/13/2024
2807,CA-2021-100335,9/7/2021,563,0.2,12/13/2024
2808,CA-2021-100356,10/21/2021,711,0.8,12/13/2024
2809,CA-2021-100384,6/24/2021,566,0,12/13/2024
2810,CA-2021-100412,12/22/2021,712,0,12/13/2024
2811,CA-2021-100426,6/4/2021,200,0,12/13/2024
2812,CA-2021-100433,8/11/2021,695,0,12/13/2024
2813,CA-2021-100524,3/31/2021,157,0,12/13/2024
2814,CA-2021-100580,8/13/2021,518,0.2,12/13/2024
2815,CA-2021-100601,11/16/2021,378,0,12/13/2024
2816,CA-2021-100615,4/20/2021,696,0.37,12/13/2024
2817,CA-2021-100622,11/3/2021,214,0.32,12/13/2024
2818,CA-2021-100636,6/26/2021,229,0,12/13/2024
2819,CA-2021-100650,6/29/2021,216,0,12/13/2024
2820,CA-2021-100748,5/13/2021,628,0,12/13/2024
2821,CA-2021-100783,9/4/2021,383,0.2,12/13/2024
2822,CA-2021-100811,11/21/2021,134,0.2,12/13/2024
2823,CA-2021-100825,9/9/2021,425,0,12/13/2024
2824,CA-2021-100902,11/17/2021,150,0.2,12/13/2024
2825,CA-2021-100951,6/9/2021,558,0.2,12/13/2024
2826,CA-2021-101014,8/29/2021,661,0,12/13/2024
2827,CA-2021-101042,11/19/2021,7,0,12/13/2024
2828,CA-2021-101049,6/21/2021,56,0.45,12/13/2024
2829,CA-2021-101077,3/25/2021,199,0.2,12/13/2024
2830,CA-2021-101182,9/4/2021,417,0.1,12/13/2024
2831,CA-2021-101210,8/25/2021,244,0.2,12/13/2024
2832,CA-2021-101245,11/27/2021,480,0,12/13/2024
2833,CA-2021-101273,8/27/2021,719,0.2,12/13/2024
2834,CA-2021-101308,10/2/2021,283,0.1,12/13/2024
2835,CA-2021-101322,12/28/2021,367,0.2,12/13/2024
2836,CA-2021-101434,6/20/2021,760,0,12/13/2024
2837,CA-2021-101483,7/29/2021,25,0.2,12/13/2024
2838,CA-2021-101574,9/28/2021,74,0,12/13/2024
2839,CA-2021-101581,10/22/2021,242,0.5,12/13/2024
2840,CA-2021-101637,3/24/2021,14,0.2,12/13/2024
2841,CA-2021-101665,11/25/2021,775,0,12/13/2024
2842,CA-2021-101700,4/23/2021,706,0.2,12/13/2024
2843,CA-2021-101728,8/19/2021,676,0.8,12/13/2024
2844,CA-2021-101749,10/3/2021,52,0.2,12/13/2024
2845,CA-2021-101798,12/11/2021,546,0.1,12/13/2024
2846,CA-2021-101805,12/1/2021,692,0.07,12/13/2024
2847,CA-2021-101945,11/24/2021,312,0.2,12/13/2024
2848,CA-2021-101959,2/28/2021,199,0,12/13/2024
2849,CA-2021-102099,12/18/2021,276,0,12/13/2024
2850,CA-2021-102155,7/13/2021,657,0,12/13/2024
2851,CA-2021-102197,12/20/2021,215,0.07,12/13/2024
2852,CA-2021-102204,5/1/2021,147,0.28,12/13/2024
2853,CA-2021-102218,9/2/2021,482,0.2,12/13/2024
2854,CA-2021-102267,11/30/2021,681,0.2,12/13/2024
2855,CA-2021-102309,9/23/2021,230,0,12/13/2024
2856,CA-2021-102337,6/13/2021,683,0.23,12/13/2024
2857,CA-2021-102379,12/2/2021,66,0.13,12/13/2024
2858,CA-2021-102407,12/9/2021,59,0.07,12/13/2024
2859,CA-2021-102414,5/15/2021,340,0.37,12/13/2024
2860,CA-2021-102519,11/27/2021,93,0,12/13/2024
2861,CA-2021-102554,6/11/2021,442,0,12/13/2024
2862,CA-2021-102610,11/4/2021,123,0.33,12/13/2024
2863,CA-2021-102659,12/9/2021,482,0,12/13/2024
2864,CA-2021-102729,10/26/2021,84,0.2,12/13/2024
2865,CA-2021-102736,9/5/2021,469,0.2,12/13/2024
2866,CA-2021-102750,9/4/2021,308,0.2,12/13/2024
2867,CA-2021-102771,3/31/2021,229,0,12/13/2024
2868,CA-2021-102820,5/7/2021,174,0.2,12/13/2024
2869,CA-2021-102834,3/9/2021,480,0,12/13/2024
2870,CA-2021-102925,11/5/2021,141,0.11,12/13/2024
2871,CA-2021-102946,6/30/2021,783,0.2,12/13/2024
2872,CA-2021-102967,9/22/2021,507,0,12/13/2024
2873,CA-2021-102974,9/19/2021,232,0,12/13/2024
2874,CA-2021-103009,11/3/2021,595,0,12/13/2024
2875,CA-2021-103065,10/20/2021,612,0.2,12/13/2024
2876,CA-2021-103156,11/23/2021,747,0.2,12/13/2024
2877,CA-2021-103212,10/13/2021,515,0,12/13/2024
2878,CA-2021-103352,11/27/2021,654,0.1,12/13/2024
2879,CA-2021-103380,11/21/2021,80,0.04,12/13/2024
2880,CA-2021-103415,12/3/2021,545,0.6,12/13/2024
2881,CA-2021-103443,12/17/2021,60,0.07,12/13/2024
2882,CA-2021-103478,7/21/2021,434,0.8,12/13/2024
2883,CA-2021-103499,11/20/2021,278,0.2,12/13/2024
2884,CA-2021-103506,7/23/2021,471,0,12/13/2024
2885,CA-2021-103520,9/23/2021,514,0.2,12/13/2024
2886,CA-2021-103611,9/12/2021,392,0,12/13/2024
2887,CA-2021-103765,11/24/2021,367,0.8,12/13/2024
2888,CA-2021-103877,9/7/2021,633,0,12/13/2024
2889,CA-2021-103968,12/1/2021,522,0,12/13/2024
2890,CA-2021-104003,10/7/2021,201,0.15,12/13/2024
2891,CA-2021-104010,4/23/2021,747,0,12/13/2024
2892,CA-2021-104024,8/29/2021,497,0.2,12/13/2024
2893,CA-2021-104066,12/5/2021,616,0,12/13/2024
2894,CA-2021-104080,3/8/2021,32,0.1,12/13/2024
2895,CA-2021-104108,12/2/2021,655,0.2,12/13/2024
2896,CA-2021-104136,11/1/2021,685,0,12/13/2024
2897,CA-2021-104220,1/30/2021,117,0,12/13/2024
2898,CA-2021-104318,5/13/2021,284,0.2,12/13/2024
2899,CA-2021-104381,12/16/2021,635,0.2,12/13/2024
2900,CA-2021-104388,7/5/2021,211,0,12/13/2024
2901,CA-2021-104577,5/12/2021,148,0,12/13/2024
2902,CA-2021-104619,1/24/2021,425,0.13,12/13/2024
2903,CA-2021-104640,11/10/2021,284,0.1,12/13/2024
2904,CA-2021-104647,2/23/2021,150,0,12/13/2024
2905,CA-2021-104731,7/21/2021,42,0,12/13/2024
2906,CA-2021-104745,5/29/2021,313,0.2,12/13/2024
2907,CA-2021-104801,2/13/2021,285,0,12/13/2024
2908,CA-2021-104822,10/20/2021,624,0,12/13/2024
2909,CA-2021-104850,6/13/2021,774,0.2,12/13/2024
2910,CA-2021-104864,11/18/2021,407,0.3,12/13/2024
2911,CA-2021-104885,3/2/2021,197,0,12/13/2024
2912,CA-2021-104906,2/13/2021,400,0,12/13/2024
2913,CA-2021-104913,11/18/2021,214,0,12/13/2024
2914,CA-2021-104927,12/22/2021,21,0.4,12/13/2024
2915,CA-2021-105053,7/7/2021,178,0.2,12/13/2024
2916,CA-2021-105074,6/24/2021,485,0.2,12/13/2024
2917,CA-2021-105130,11/21/2021,595,0.1,12/13/2024
2918,CA-2021-105144,11/4/2021,730,0.2,12/13/2024
2919,CA-2021-105193,3/25/2021,388,0,12/13/2024
2920,CA-2021-105214,6/16/2021,768,0.1,12/13/2024
2921,CA-2021-105235,12/5/2021,703,0,12/13/2024
2922,CA-2021-105326,8/20/2021,445,0,12/13/2024
2923,CA-2021-105333,11/30/2021,783,0,12/13/2024
2924,CA-2021-105410,3/19/2021,559,0.1,12/13/2024
2925,CA-2021-105445,2/20/2021,100,0.2,12/13/2024
2926,CA-2021-105480,12/20/2021,216,0.1,12/13/2024
2927,CA-2021-105487,10/8/2021,177,0.05,12/13/2024
2928,CA-2021-105543,11/24/2021,87,0,12/13/2024
2929,CA-2021-105620,12/25/2021,369,0.35,12/13/2024
2930,CA-2021-105669,9/17/2021,695,0.38,12/13/2024
2931,CA-2021-105809,2/20/2021,334,0.1,12/13/2024
2932,CA-2021-105823,6/22/2021,624,0,12/13/2024
2933,CA-2021-105851,3/13/2021,684,0.2,12/13/2024
2934,CA-2021-105886,12/18/2021,199,0,12/13/2024
2935,CA-2021-105914,10/2/2021,613,0.1,12/13/2024
2936,CA-2021-105921,8/14/2021,390,0.2,12/13/2024
2937,CA-2021-105991,5/5/2021,463,0.53,12/13/2024
2938,CA-2021-106033,10/15/2021,283,0,12/13/2024
2939,CA-2021-106047,7/12/2021,173,0.2,12/13/2024
2940,CA-2021-106068,10/23/2021,621,0.35,12/13/2024
2941,CA-2021-106103,6/10/2021,673,0,12/13/2024
2942,CA-2021-106180,9/18/2021,692,0,12/13/2024
2943,CA-2021-106355,4/2/2021,59,0,12/13/2024
2944,CA-2021-106432,10/19/2021,123,0.56,12/13/2024
2945,CA-2021-106537,8/12/2021,643,0.2,12/13/2024
2946,CA-2021-106691,11/6/2021,132,0.8,12/13/2024
2947,CA-2021-106747,7/3/2021,767,0,12/13/2024
2948,CA-2021-106782,12/21/2021,469,0,12/13/2024
2949,CA-2021-106824,7/7/2021,60,0,12/13/2024
2950,CA-2021-106831,6/1/2021,285,0.43,12/13/2024
2951,CA-2021-106852,6/20/2021,719,0.2,12/13/2024
2952,CA-2021-106859,3/13/2021,84,0.04,12/13/2024
2953,CA-2021-106943,11/14/2021,290,0.2,12/13/2024
2954,CA-2021-106964,12/17/2021,332,0.2,12/13/2024
2955,CA-2021-107125,11/27/2021,68,0.1,12/13/2024
2956,CA-2021-107132,6/26/2021,672,0.05,12/13/2024
2957,CA-2021-107167,6/10/2021,560,0.2,12/13/2024
2958,CA-2021-107174,11/6/2021,6,0.07,12/13/2024
2959,CA-2021-107209,7/27/2021,412,0.2,12/13/2024
2960,CA-2021-107244,9/7/2021,22,0,12/13/2024
2961,CA-2021-107265,4/6/2021,522,0,12/13/2024
2962,CA-2021-107293,9/5/2021,179,0,12/13/2024
2963,CA-2021-107314,11/30/2021,551,0,12/13/2024
2964,CA-2021-107321,8/31/2021,62,0.2,12/13/2024
2965,CA-2021-107342,12/17/2021,778,0,12/13/2024
2966,CA-2021-107461,12/21/2021,598,0,12/13/2024
2967,CA-2021-107503,1/1/2021,294,0.2,12/13/2024
2968,CA-2021-107517,2/5/2021,282,0.1,12/13/2024
2969,CA-2021-107552,5/5/2021,36,0,12/13/2024
2970,CA-2021-107629,12/14/2021,191,0.4,12/13/2024
2971,CA-2021-107713,3/13/2021,343,0,12/13/2024
2972,CA-2021-107720,11/6/2021,781,0,12/13/2024
2973,CA-2021-107727,10/19/2021,483,0.2,12/13/2024
2974,CA-2021-107748,12/10/2021,21,0.1,12/13/2024
2975,CA-2021-107797,5/8/2021,247,0.2,12/13/2024
2976,CA-2021-107825,11/18/2021,554,0,12/13/2024
2977,CA-2021-107832,11/23/2021,284,0.7,12/13/2024
2978,CA-2021-107853,5/26/2021,139,0,12/13/2024
2979,CA-2021-107874,11/21/2021,726,0,12/13/2024
2980,CA-2021-107909,9/1/2021,718,0.1,12/13/2024
2981,CA-2021-107958,7/2/2021,30,0.5,12/13/2024
2982,CA-2021-107986,12/13/2021,547,0,12/13/2024
2983,CA-2021-108000,1/12/2021,472,0,12/13/2024
2984,CA-2021-108035,11/29/2021,770,0.2,12/13/2024
2985,CA-2021-108070,4/16/2021,357,0.07,12/13/2024
2986,CA-2021-108091,11/16/2021,266,0,12/13/2024
2987,CA-2021-108112,11/15/2021,212,0.2,12/13/2024
2988,CA-2021-108287,12/18/2021,21,0.2,12/13/2024
2989,CA-2021-108294,12/10/2021,473,0,12/13/2024
2990,CA-2021-108322,4/30/2021,714,0.2,12/13/2024
2991,CA-2021-108329,12/9/2021,459,0.2,12/13/2024
2992,CA-2021-108441,6/12/2021,665,0.08,12/13/2024
2993,CA-2021-108539,3/21/2021,679,0.13,12/13/2024
2994,CA-2021-108553,4/23/2021,698,0,12/13/2024
2995,CA-2021-108560,7/8/2021,346,0.05,12/13/2024
2996,CA-2021-108574,10/7/2021,508,0.13,12/13/2024
2997,CA-2021-108749,9/12/2021,209,0,12/13/2024
2998,CA-2021-108756,12/25/2021,604,0,12/13/2024
2999,CA-2021-108791,7/27/2021,755,0,12/13/2024
3000,CA-2021-108854,12/8/2021,226,0.1,12/13/2024
3001,CA-2021-108910,9/24/2021,421,0.2,12/13/2024
3002,CA-2021-108931,9/14/2021,335,0,12/13/2024
3003,CA-2021-109085,2/17/2021,149,0.4,12/13/2024
3004,CA-2021-109099,10/6/2021,528,0,12/13/2024
3005,CA-2021-109183,12/4/2021,470,0.5,12/13/2024
3006,CA-2021-109211,4/4/2021,611,0,12/13/2024
3007,CA-2021-109393,6/30/2021,347,0.15,12/13/2024
3008,CA-2021-109589,12/21/2021,73,0,12/13/2024
3009,CA-2021-109701,12/2/2021,41,0.08,12/13/2024
3010,CA-2021-109715,12/9/2021,34,0.2,12/13/2024
3011,CA-2021-109750,7/22/2021,286,0,12/13/2024
3012,CA-2021-109757,9/4/2021,496,0.45,12/13/2024
3013,CA-2021-109778,7/16/2021,781,0.2,12/13/2024
3014,CA-2021-109946,4/16/2021,599,0.2,12/13/2024
3015,CA-2021-109960,12/9/2021,193,0,12/13/2024
3016,CA-2021-110198,5/1/2021,27,0.2,12/13/2024
3017,CA-2021-110212,5/1/2021,695,0,12/13/2024
3018,CA-2021-110310,10/27/2021,554,0.37,12/13/2024
3019,CA-2021-110373,10/27/2021,483,0.2,12/13/2024
3020,CA-2021-110380,9/2/2021,591,0,12/13/2024
3021,CA-2021-110429,11/3/2021,225,0.7,12/13/2024
3022,CA-2021-110443,11/21/2021,148,0.13,12/13/2024
3023,CA-2021-110478,3/4/2021,710,0,12/13/2024
3024,CA-2021-110625,12/23/2021,344,0,12/13/2024
3025,CA-2021-110821,8/7/2021,148,0.2,12/13/2024
3026,CA-2021-110842,11/11/2021,294,0.07,12/13/2024
3027,CA-2021-110884,3/7/2021,693,0.1,12/13/2024
3028,CA-2021-110905,9/10/2021,663,0,12/13/2024
3029,CA-2021-110926,11/19/2021,202,0,12/13/2024
3030,CA-2021-110940,7/23/2021,64,0.2,12/13/2024
3031,CA-2021-111178,6/15/2021,747,0.2,12/13/2024
3032,CA-2021-111220,9/2/2021,406,0.4,12/13/2024
3033,CA-2021-111262,10/28/2021,431,0.2,12/13/2024
3034,CA-2021-111269,6/16/2021,178,0.2,12/13/2024
3035,CA-2021-111332,5/20/2021,555,0,12/13/2024
3036,CA-2021-111374,2/24/2021,127,0.7,12/13/2024
3037,CA-2021-111388,9/2/2021,720,0.2,12/13/2024
3038,CA-2021-111556,11/20/2021,139,0.05,12/13/2024
3039,CA-2021-111577,10/16/2021,37,0.2,12/13/2024
3040,CA-2021-111591,3/21/2021,610,0.05,12/13/2024
3041,CA-2021-111647,7/3/2021,632,0.2,12/13/2024
3042,CA-2021-111689,11/30/2021,331,0.15,12/13/2024
3043,CA-2021-111717,10/10/2021,725,0.3,12/13/2024
3044,CA-2021-111738,1/3/2021,161,0.1,12/13/2024
3045,CA-2021-111759,7/8/2021,536,0,12/13/2024
3046,CA-2021-111808,12/16/2021,48,0,12/13/2024
3047,CA-2021-111815,3/3/2021,276,0,12/13/2024
3048,CA-2021-112004,9/25/2021,29,0.45,12/13/2024
3049,CA-2021-112039,3/25/2021,347,0.2,12/13/2024
3050,CA-2021-112172,6/10/2021,528,0,12/13/2024
3051,CA-2021-112333,4/8/2021,428,0,12/13/2024
3052,CA-2021-112431,10/12/2021,663,0,12/13/2024
3053,CA-2021-112473,5/25/2021,387,0.2,12/13/2024
3054,CA-2021-112487,12/26/2021,746,0.7,12/13/2024
3055,CA-2021-112515,9/17/2021,55,0.09,12/13/2024
3056,CA-2021-112529,11/19/2021,680,0.25,12/13/2024
3057,CA-2021-112536,5/18/2021,691,0.6,12/13/2024
3058,CA-2021-112725,1/30/2021,262,0.07,12/13/2024
3059,CA-2021-112753,6/18/2021,137,0.07,12/13/2024
3060,CA-2021-112774,9/11/2021,630,0.2,12/13/2024
3061,CA-2021-112809,8/18/2021,619,0.6,12/13/2024
3062,CA-2021-112844,11/13/2021,708,0,12/13/2024
3063,CA-2021-112865,5/18/2021,89,0.2,12/13/2024
3064,CA-2021-112900,4/9/2021,435,0,12/13/2024
3065,CA-2021-112956,8/21/2021,753,0,12/13/2024
3066,CA-2021-112984,9/16/2021,263,0.2,12/13/2024
3067,CA-2021-113075,9/2/2021,494,0.2,12/13/2024
3068,CA-2021-113208,3/26/2021,523,0,12/13/2024
3069,CA-2021-113278,1/14/2021,332,0,12/13/2024
3070,CA-2021-113355,12/1/2021,696,0.25,12/13/2024
3071,CA-2021-113418,10/1/2021,163,0,12/13/2024
3072,CA-2021-113453,10/21/2021,158,0.3,12/13/2024
3073,CA-2021-113460,11/7/2021,440,0,12/13/2024
3074,CA-2021-113474,3/30/2021,755,0,12/13/2024
3075,CA-2021-113481,1/2/2021,52,0.63,12/13/2024
3076,CA-2021-113530,5/19/2021,67,0.05,12/13/2024
3077,CA-2021-113558,10/21/2021,594,0.2,12/13/2024
3078,CA-2021-113572,11/7/2021,291,0,12/13/2024
3079,CA-2021-113670,10/15/2021,659,0.1,12/13/2024
3080,CA-2021-113705,3/27/2021,451,0,12/13/2024
3081,CA-2021-113873,11/13/2021,427,0.26,12/13/2024
3082,CA-2021-113908,6/3/2021,440,0.13,12/13/2024
3083,CA-2021-114055,12/25/2021,516,0,12/13/2024
3084,CA-2021-114216,9/2/2021,647,0.2,12/13/2024
3085,CA-2021-114258,11/5/2021,269,0.2,12/13/2024
3086,CA-2021-114370,3/14/2021,95,0.2,12/13/2024
3087,CA-2021-114412,4/15/2021,3,0.2,12/13/2024
3088,CA-2021-114440,9/14/2021,739,0,12/13/2024
3089,CA-2021-114524,3/31/2021,257,0.8,12/13/2024
3090,CA-2021-114552,9/2/2021,223,0.2,12/13/2024
3091,CA-2021-114636,8/25/2021,294,0.2,12/13/2024
3092,CA-2021-114804,10/17/2021,81,0.2,12/13/2024
3093,CA-2021-115070,4/10/2021,509,0.45,12/13/2024
3094,CA-2021-115105,2/6/2021,75,0.2,12/13/2024
3095,CA-2021-115119,10/26/2021,675,0.55,12/13/2024
3096,CA-2021-115154,1/8/2021,658,0,12/13/2024
3097,CA-2021-115175,8/7/2021,489,0,12/13/2024
3098,CA-2021-115322,5/11/2021,792,0,12/13/2024
3099,CA-2021-115364,6/26/2021,581,0,12/13/2024
3100,CA-2021-115427,12/30/2021,252,0.2,12/13/2024
3101,CA-2021-115448,11/11/2021,515,0.2,12/13/2024
3102,CA-2021-115546,5/14/2021,33,0,12/13/2024
3103,CA-2021-115602,12/18/2021,210,0.03,12/13/2024
3104,CA-2021-115651,7/9/2021,577,0.5,12/13/2024
3105,CA-2021-115777,8/19/2021,230,0,12/13/2024
3106,CA-2021-115805,7/31/2021,446,0.2,12/13/2024
3107,CA-2021-115882,9/14/2021,197,0.2,12/13/2024
3108,CA-2021-115931,12/22/2021,394,0.05,12/13/2024
3109,CA-2021-115994,1/28/2021,111,0,12/13/2024
3110,CA-2021-116113,10/2/2021,411,0,12/13/2024
3111,CA-2021-116127,6/25/2021,666,0.2,12/13/2024
3112,CA-2021-116204,2/11/2021,787,0.2,12/13/2024
3113,CA-2021-116225,11/5/2021,724,0,12/13/2024
3114,CA-2021-116288,3/12/2021,106,0,12/13/2024
3115,CA-2021-116358,11/2/2021,436,0,12/13/2024
3116,CA-2021-116498,5/30/2021,414,0,12/13/2024
3117,CA-2021-116519,10/13/2021,170,0,12/13/2024
3118,CA-2021-116645,11/30/2021,499,0,12/13/2024
3119,CA-2021-116680,9/4/2021,598,0.2,12/13/2024
3120,CA-2021-116715,12/2/2021,787,0,12/13/2024
3121,CA-2021-116855,12/17/2021,36,0,12/13/2024
3122,CA-2021-116939,9/25/2021,27,0,12/13/2024
3123,CA-2021-116946,12/19/2021,767,0.37,12/13/2024
3124,CA-2021-116953,4/24/2021,724,0.2,12/13/2024
3125,CA-2021-116988,6/27/2021,614,0,12/13/2024
3126,CA-2021-117009,9/22/2021,90,0,12/13/2024
3127,CA-2021-117023,8/7/2021,412,0,12/13/2024
3128,CA-2021-117044,9/11/2021,318,0.2,12/13/2024
3129,CA-2021-117079,10/23/2021,404,0.2,12/13/2024
3130,CA-2021-117114,10/31/2021,187,0.2,12/13/2024
3131,CA-2021-117128,12/5/2021,82,0,12/13/2024
3132,CA-2021-117156,3/21/2021,732,0.2,12/13/2024
3133,CA-2021-117198,8/31/2021,86,0,12/13/2024
3134,CA-2021-117212,2/26/2021,115,0.08,12/13/2024
3135,CA-2021-117240,7/23/2021,167,0.2,12/13/2024
3136,CA-2021-117261,9/4/2021,752,0,12/13/2024
3137,CA-2021-117324,12/8/2021,401,0,12/13/2024
3138,CA-2021-117394,9/4/2021,526,0.2,12/13/2024
3139,CA-2021-117401,5/18/2021,607,0,12/13/2024
3140,CA-2021-117422,10/21/2021,281,0.37,12/13/2024
3141,CA-2021-117436,6/8/2021,481,0,12/13/2024
3142,CA-2021-117443,12/23/2021,341,0.5,12/13/2024
3143,CA-2021-117457,12/8/2021,431,0.08,12/13/2024
3144,CA-2021-117485,9/23/2021,68,0,12/13/2024
3145,CA-2021-117513,3/3/2021,112,0.2,12/13/2024
3146,CA-2021-117632,5/12/2021,176,0.1,12/13/2024
3147,CA-2021-117646,8/21/2021,682,0.2,12/13/2024
3148,CA-2021-117653,10/19/2021,530,0.5,12/13/2024
3149,CA-2021-117667,12/4/2021,542,0.22,12/13/2024
3150,CA-2021-117695,8/5/2021,614,0,12/13/2024
3151,CA-2021-117702,11/28/2021,473,0,12/13/2024
3152,CA-2021-117807,10/1/2021,214,0,12/13/2024
3153,CA-2021-117821,6/12/2021,324,0.2,12/13/2024
3154,CA-2021-117863,5/18/2021,764,0.1,12/13/2024
3155,CA-2021-117870,1/27/2021,370,0.27,12/13/2024
3156,CA-2021-117926,12/8/2021,55,0,12/13/2024
3157,CA-2021-117933,12/24/2021,642,0,12/13/2024
3158,CA-2021-117947,8/18/2021,564,0.04,12/13/2024
3159,CA-2021-118003,12/4/2021,230,0,12/13/2024
3160,CA-2021-118017,12/3/2021,451,0.2,12/13/2024
3161,CA-2021-118122,11/17/2021,298,0.2,12/13/2024
3162,CA-2021-118136,9/16/2021,65,0,12/13/2024
3163,CA-2021-118199,5/9/2021,450,0.04,12/13/2024
3164,CA-2021-118213,11/5/2021,6,0,12/13/2024
3165,CA-2021-118346,7/23/2021,605,0,12/13/2024
3166,CA-2021-118360,4/1/2021,347,0,12/13/2024
3167,CA-2021-118367,10/28/2021,467,0,12/13/2024
3168,CA-2021-118402,9/29/2021,398,0.2,12/13/2024
3169,CA-2021-118437,6/17/2021,590,0,12/13/2024
3170,CA-2021-118521,2/16/2021,460,0,12/13/2024
3171,CA-2021-118542,12/1/2021,135,0.1,12/13/2024
3172,CA-2021-118577,10/6/2021,789,0,12/13/2024
3173,CA-2021-118640,7/20/2021,174,0.4,12/13/2024
3174,CA-2021-118668,1/2/2021,292,0,12/13/2024
3175,CA-2021-118724,7/21/2021,51,0.1,12/13/2024
3176,CA-2021-118731,11/20/2021,468,0.1,12/13/2024
3177,CA-2021-118773,2/9/2021,758,0.6,12/13/2024
3178,CA-2021-118857,4/15/2021,29,0,12/13/2024
3179,CA-2021-118864,6/15/2021,433,0.2,12/13/2024
3180,CA-2021-118885,12/29/2021,366,0.2,12/13/2024
3181,CA-2021-118892,8/17/2021,758,0.3,12/13/2024
3182,CA-2021-119004,11/23/2021,390,0.2,12/13/2024
3183,CA-2021-119011,8/20/2021,471,0.07,12/13/2024
3184,CA-2021-119193,12/22/2021,698,0.55,12/13/2024
3185,CA-2021-119284,6/15/2021,763,0.23,12/13/2024
3186,CA-2021-119305,11/30/2021,726,0,12/13/2024
3187,CA-2021-119389,4/17/2021,88,0.2,12/13/2024
3188,CA-2021-119424,6/12/2021,666,0.1,12/13/2024
3189,CA-2021-119452,3/21/2021,153,0,12/13/2024
3190,CA-2021-119494,11/9/2021,355,0.2,12/13/2024
3191,CA-2021-119564,12/15/2021,599,0,12/13/2024
3192,CA-2021-119578,12/22/2021,367,0,12/13/2024
3193,CA-2021-119655,4/20/2021,184,0,12/13/2024
3194,CA-2021-119669,1/24/2021,757,0,12/13/2024
3195,CA-2021-119746,11/23/2021,161,0.33,12/13/2024
3196,CA-2021-119809,8/18/2021,791,0.07,12/13/2024
3197,CA-2021-119914,5/4/2021,131,0,12/13/2024
3198,CA-2021-120019,2/16/2021,564,0,12/13/2024
3199,CA-2021-120061,11/2/2021,712,0.3,12/13/2024
3200,CA-2021-120168,5/25/2021,741,0.05,12/13/2024
3201,CA-2021-120222,4/25/2021,465,0.1,12/13/2024
3202,CA-2021-120327,11/11/2021,788,0,12/13/2024
3203,CA-2021-120376,12/22/2021,757,0,12/13/2024
3204,CA-2021-120404,11/20/2021,429,0,12/13/2024
3205,CA-2021-120614,5/30/2021,703,0,12/13/2024
3206,CA-2021-120705,9/5/2021,506,0.2,12/13/2024
3207,CA-2021-120719,3/23/2021,695,0.2,12/13/2024
3208,CA-2021-120761,9/4/2021,8,0,12/13/2024
3209,CA-2021-120894,4/28/2021,384,0.2,12/13/2024
3210,CA-2021-120936,12/17/2021,124,0,12/13/2024
3211,CA-2021-120999,9/10/2021,453,0.2,12/13/2024
3212,CA-2021-121027,8/18/2021,334,0,12/13/2024
3213,CA-2021-121048,7/14/2021,744,0.06,12/13/2024
3214,CA-2021-121083,7/9/2021,359,0,12/13/2024
3215,CA-2021-121125,5/30/2021,507,0.2,12/13/2024
3216,CA-2021-121160,11/4/2021,288,0.65,12/13/2024
3217,CA-2021-121195,12/24/2021,576,0.2,12/13/2024
3218,CA-2021-121216,12/23/2021,526,0.5,12/13/2024
3219,CA-2021-121258,2/26/2021,191,0.07,12/13/2024
3220,CA-2021-121293,7/25/2021,347,0.24,12/13/2024
3221,CA-2021-121300,9/29/2021,504,0.25,12/13/2024
3222,CA-2021-121314,9/23/2021,77,0.2,12/13/2024
3223,CA-2021-121398,12/25/2021,286,0.1,12/13/2024
3224,CA-2021-121412,9/23/2021,87,0.2,12/13/2024
3225,CA-2021-121419,4/2/2021,745,0,12/13/2024
3226,CA-2021-121468,11/19/2021,424,0.2,12/13/2024
3227,CA-2021-121489,8/21/2021,155,0.07,12/13/2024
3228,CA-2021-121503,7/3/2021,284,0.3,12/13/2024
3229,CA-2021-121538,11/28/2021,643,0.2,12/13/2024
3230,CA-2021-121559,6/1/2021,334,0,12/13/2024
3231,CA-2021-121580,5/29/2021,521,0,12/13/2024
3232,CA-2021-121615,11/3/2021,219,0,12/13/2024
3233,CA-2021-121643,5/18/2021,7,0.2,12/13/2024
3234,CA-2021-121678,11/16/2021,93,0.7,12/13/2024
3235,CA-2021-121706,2/26/2021,91,0,12/13/2024
3236,CA-2021-121741,12/26/2021,790,0,12/13/2024
3237,CA-2021-121790,1/30/2021,469,0.27,12/13/2024
3238,CA-2021-121804,3/3/2021,469,0,12/13/2024
3239,CA-2021-121818,11/20/2021,369,0.2,12/13/2024
3240,CA-2021-121839,9/24/2021,516,0.4,12/13/2024
3241,CA-2021-121853,9/23/2021,199,0.13,12/13/2024
3242,CA-2021-121888,9/15/2021,152,0,12/13/2024
3243,CA-2021-121909,7/31/2021,246,0.2,12/13/2024
3244,CA-2021-122007,3/18/2021,377,0,12/13/2024
3245,CA-2021-122028,8/18/2021,148,0.7,12/13/2024
3246,CA-2021-122035,7/20/2021,269,0,12/13/2024
3247,CA-2021-122056,6/13/2021,593,0,12/13/2024
