order_id,product_id,ship_date,ship_mode,last_updated_at
2036,893,2020-10-04,Same Day,2024-12-13
717,157,2018-10-30,Second Class,2024-12-13
717,1706,2018-10-30,Second Class,2024-12-13
2655,750,2020-06-28,Same Day,2024-12-13
2655,698,2020-06-28,Same Day,2024-12-13
316,1721,2018-11-11,Standard Class,2024-12-13
316,342,2018-11-11,Standard Class,2024-12-13
316,678,2018-11-11,Standard Class,2024-12-13
316,1034,2018-11-11,Standard Class,2024-12-13
316,1665,2018-11-11,Standard Class,2024-12-13
275,417,2018-09-12,Standard Class,2024-12-13
1016,614,2019-07-01,Standard Class,2024-12-13
1016,822,2019-07-01,Standard Class,2024-12-13
1016,1363,2019-07-01,Standard Class,2024-12-13
1288,870,2019-08-02,Standard Class,2024-12-13
4888,143,2021-12-11,Standard Class,2024-12-13
619,1864,2019-01-03,Second Class,2024-12-13
619,1390,2019-01-03,Second Class,2024-12-13
4452,708,2019-02-19,Standard Class,2024-12-13
4452,1799,2019-02-19,Standard Class,2024-12-13
4452,732,2019-02-19,Standard Class,2024-12-13
4452,638,2019-02-19,Standard Class,2024-12-13
4452,1564,2019-02-19,Standard Class,2024-12-13
2528,482,2020-01-27,First Class,2024-12-13
2528,1017,2020-01-27,First Class,2024-12-13
3166,1077,2021-04-07,Standard Class,2024-12-13
3801,1062,2021-10-09,Standard Class,2024-12-13
3801,394,2021-10-09,Standard Class,2024-12-13
2980,1520,2021-09-06,Standard Class,2024-12-13
2980,779,2021-09-06,Standard Class,2024-12-13
973,1563,2019-12-27,Standard Class,2024-12-13
973,891,2019-12-27,Standard Class,2024-12-13
1522,883,2019-12-24,Standard Class,2024-12-13
1522,212,2019-12-24,Standard Class,2024-12-13
1128,1468,2019-12-01,Standard Class,2024-12-13
1128,1054,2019-12-01,Standard Class,2024-12-13
3479,1287,2021-09-01,Standard Class,2024-12-13
4261,585,2018-03-22,Same Day,2024-12-13
3412,1391,2021-12-21,Standard Class,2024-12-13
2924,848,2021-03-22,First Class,2024-12-13
2924,1689,2021-03-22,First Class,2024-12-13
2924,1507,2021-03-22,First Class,2024-12-13
2924,1551,2021-03-22,First Class,2024-12-13
2020,70,2020-09-25,Standard Class,2024-12-13
2020,290,2020-09-25,Standard Class,2024-12-13
4191,817,2021-11-29,Second Class,2024-12-13
4191,1298,2021-11-29,Second Class,2024-12-13
4724,1341,2021-04-15,Standard Class,2024-12-13
4724,1568,2021-04-15,Standard Class,2024-12-13
2974,1812,2021-12-12,Second Class,2024-12-13
2974,1155,2021-12-12,Second Class,2024-12-13
3872,827,2021-11-26,Second Class,2024-12-13
1538,661,2019-12-07,Second Class,2024-12-13
1538,598,2019-12-07,Second Class,2024-12-13
4051,1143,2021-12-11,Same Day,2024-12-13
4051,299,2021-12-11,Same Day,2024-12-13
4051,118,2021-12-11,Same Day,2024-12-13
2127,1063,2020-05-23,First Class,2024-12-13
4982,1830,2021-02-21,Second Class,2024-12-13
3035,539,2021-05-22,Second Class,2024-12-13
3035,518,2021-05-22,Second Class,2024-12-13
3035,1410,2021-05-22,Second Class,2024-12-13
3035,923,2021-05-22,Second Class,2024-12-13
3035,494,2021-05-22,Second Class,2024-12-13
3128,916,2021-09-13,Second Class,2024-12-13
3128,1232,2021-09-13,Second Class,2024-12-13
4710,722,2020-11-10,Standard Class,2024-12-13
4710,568,2020-11-10,Standard Class,2024-12-13
4710,955,2020-11-10,Standard Class,2024-12-13
5006,591,2021-07-25,Second Class,2024-12-13
5006,1541,2021-07-25,Second Class,2024-12-13
2610,443,2020-11-24,Standard Class,2024-12-13
773,270,2018-04-30,Standard Class,2024-12-13
773,408,2018-04-30,Standard Class,2024-12-13
773,118,2018-04-30,Standard Class,2024-12-13
1337,851,2019-12-02,Second Class,2024-12-13
1337,877,2019-12-02,Second Class,2024-12-13
1494,627,2019-10-30,Standard Class,2024-12-13
1494,337,2019-10-30,Standard Class,2024-12-13
4399,662,2019-07-27,Standard Class,2024-12-13
4399,46,2019-07-27,Standard Class,2024-12-13
4399,1740,2019-07-27,Standard Class,2024-12-13
4399,21,2019-07-27,Standard Class,2024-12-13
2579,407,2020-11-02,Standard Class,2024-12-13
2579,705,2020-11-02,Standard Class,2024-12-13
3038,1230,2021-11-22,First Class,2024-12-13
3038,28,2021-11-22,First Class,2024-12-13
3038,1733,2021-11-22,First Class,2024-12-13
3038,626,2021-11-22,First Class,2024-12-13
1830,539,2020-09-12,Standard Class,2024-12-13
1830,1717,2020-09-12,Standard Class,2024-12-13
523,1382,2018-07-20,Same Day,2024-12-13
523,676,2018-07-20,Same Day,2024-12-13
2452,1783,2020-11-19,Standard Class,2024-12-13
4282,98,2018-07-11,Standard Class,2024-12-13
4282,247,2018-07-11,Standard Class,2024-12-13
2195,882,2020-03-17,Same Day,2024-12-13
2195,442,2020-03-17,Same Day,2024-12-13
2195,299,2020-03-17,Same Day,2024-12-13
1931,556,2020-12-27,First Class,2024-12-13
348,556,2018-09-04,First Class,2024-12-13
1639,1535,2019-07-10,Standard Class,2024-12-13
1639,1354,2019-07-10,Standard Class,2024-12-13
1700,1118,2020-11-25,Standard Class,2024-12-13
1700,1050,2020-11-25,Standard Class,2024-12-13
1700,657,2020-11-25,Standard Class,2024-12-13
4318,1009,2018-05-11,Standard Class,2024-12-13
4318,535,2018-05-11,Standard Class,2024-12-13
378,1242,2018-06-24,First Class,2024-12-13
378,1833,2018-06-24,First Class,2024-12-13
378,406,2018-06-24,First Class,2024-12-13
3451,799,2021-08-23,Standard Class,2024-12-13
636,1855,2018-12-06,Standard Class,2024-12-13
636,940,2018-12-06,Standard Class,2024-12-13
3064,758,2021-04-12,Second Class,2024-12-13
706,273,2018-12-27,Standard Class,2024-12-13
482,762,2018-12-24,Standard Class,2024-12-13
1625,1446,2019-11-21,Second Class,2024-12-13
218,518,2018-03-09,Standard Class,2024-12-13
3987,411,2021-05-19,First Class,2024-12-13
3987,34,2021-05-19,First Class,2024-12-13
3987,1767,2021-05-19,First Class,2024-12-13
3987,655,2021-05-19,First Class,2024-12-13
3987,1773,2021-05-19,First Class,2024-12-13
4736,1186,2021-09-28,Standard Class,2024-12-13
3189,126,2021-03-27,Standard Class,2024-12-13
3763,530,2021-09-14,Same Day,2024-12-13
2780,925,2020-11-08,Second Class,2024-12-13
2780,532,2020-11-08,Second Class,2024-12-13
2780,241,2020-11-08,Second Class,2024-12-13
2780,601,2020-11-08,Second Class,2024-12-13
2780,356,2020-11-08,Second Class,2024-12-13
2697,639,2020-05-08,Standard Class,2024-12-13
2697,577,2020-05-08,Standard Class,2024-12-13
2697,426,2020-05-08,Standard Class,2024-12-13
2684,1151,2021-01-02,Standard Class,2024-12-13
2684,1253,2021-01-02,Standard Class,2024-12-13
4536,1609,2020-07-26,Standard Class,2024-12-13
4536,1362,2020-07-26,Standard Class,2024-12-13
4536,531,2020-07-26,Standard Class,2024-12-13
4536,1170,2020-07-26,Standard Class,2024-12-13
4302,900,2018-11-21,Standard Class,2024-12-13
4302,1217,2018-11-21,Standard Class,2024-12-13
4302,706,2018-11-21,Standard Class,2024-12-13
4302,1318,2018-11-21,Standard Class,2024-12-13
1089,165,2019-06-23,Standard Class,2024-12-13
1089,1267,2019-06-23,Standard Class,2024-12-13
1089,850,2019-06-23,Standard Class,2024-12-13
2433,146,2020-07-06,First Class,2024-12-13
2433,890,2020-07-06,First Class,2024-12-13
2433,14,2020-07-06,First Class,2024-12-13
2433,1378,2020-07-06,First Class,2024-12-13
4450,91,2019-09-08,Standard Class,2024-12-13
4450,770,2019-09-08,Standard Class,2024-12-13
3097,1140,2021-08-12,Standard Class,2024-12-13
2933,1449,2021-03-20,Standard Class,2024-12-13
4843,208,2021-10-01,First Class,2024-12-13
4843,1352,2021-10-01,First Class,2024-12-13
4843,1575,2021-10-01,First Class,2024-12-13
4843,711,2021-10-01,First Class,2024-12-13
4843,1204,2021-10-01,First Class,2024-12-13
4843,396,2021-10-01,First Class,2024-12-13
1633,848,2019-08-11,Standard Class,2024-12-13
4167,599,2021-12-01,Standard Class,2024-12-13
4167,880,2021-12-01,Standard Class,2024-12-13
4167,6,2021-12-01,Standard Class,2024-12-13
4167,1151,2021-12-01,Standard Class,2024-12-13
3934,108,2021-05-12,Standard Class,2024-12-13
3221,112,2021-09-29,Same Day,2024-12-13
3221,1594,2021-09-29,Same Day,2024-12-13
3221,371,2021-09-29,Same Day,2024-12-13
3221,1194,2021-09-29,Same Day,2024-12-13
3221,303,2021-09-29,Same Day,2024-12-13
3221,1183,2021-09-29,Same Day,2024-12-13
3410,1301,2021-10-22,Same Day,2024-12-13
3410,361,2021-10-22,Same Day,2024-12-13
566,1290,2018-03-28,Standard Class,2024-12-13
1838,921,2020-11-08,Standard Class,2024-12-13
1838,443,2020-11-08,Standard Class,2024-12-13
1838,801,2020-11-08,Standard Class,2024-12-13
1838,1124,2020-11-08,Standard Class,2024-12-13
1838,727,2020-11-08,Standard Class,2024-12-13
1838,1053,2020-11-08,Standard Class,2024-12-13
1838,1268,2020-11-08,Standard Class,2024-12-13
1618,675,2019-09-11,Standard Class,2024-12-13
1618,1452,2019-09-11,Standard Class,2024-12-13
1618,791,2019-09-11,Standard Class,2024-12-13
2936,328,2021-08-21,Standard Class,2024-12-13
599,1614,2018-12-03,Second Class,2024-12-13
599,146,2018-12-03,Second Class,2024-12-13
599,1151,2018-12-03,Second Class,2024-12-13
599,50,2018-12-03,Second Class,2024-12-13
3059,40,2021-06-23,Standard Class,2024-12-13
3059,1156,2021-06-23,Standard Class,2024-12-13
3900,783,2021-12-09,Standard Class,2024-12-13
49,1219,2018-11-26,Standard Class,2024-12-13
2088,1194,2020-04-16,Standard Class,2024-12-13
2088,648,2020-04-16,Standard Class,2024-12-13
213,1155,2018-07-04,Standard Class,2024-12-13
213,930,2018-07-04,Standard Class,2024-12-13
4281,1696,2018-12-29,Standard Class,2024-12-13
4281,395,2018-12-29,Standard Class,2024-12-13
4281,1600,2018-12-29,Standard Class,2024-12-13
4281,1737,2018-12-29,Standard Class,2024-12-13
4281,1371,2018-12-29,Standard Class,2024-12-13
4281,232,2018-12-29,Standard Class,2024-12-13
4135,330,2021-05-29,Standard Class,2024-12-13
2013,176,2020-11-14,Standard Class,2024-12-13
2013,703,2020-11-14,Standard Class,2024-12-13
2000,741,2020-10-03,First Class,2024-12-13
2394,1356,2020-09-08,First Class,2024-12-13
2028,63,2020-11-01,Second Class,2024-12-13
4783,574,2021-10-26,Standard Class,2024-12-13
4589,1079,2020-09-20,Standard Class,2024-12-13
4589,730,2020-09-20,Standard Class,2024-12-13
1722,621,2020-10-01,Standard Class,2024-12-13
2957,1409,2021-06-14,Standard Class,2024-12-13
123,1499,2018-02-26,Standard Class,2024-12-13
123,146,2018-02-26,Standard Class,2024-12-13
2925,919,2021-02-25,Second Class,2024-12-13
99,969,2018-11-06,Standard Class,2024-12-13
99,288,2018-11-06,Standard Class,2024-12-13
4745,1853,2021-07-23,Standard Class,2024-12-13
4745,1266,2021-07-23,Standard Class,2024-12-13
4745,313,2021-07-23,Standard Class,2024-12-13
3861,1606,2021-09-10,Second Class,2024-12-13
2242,738,2020-11-18,Standard Class,2024-12-13
1996,90,2020-11-17,First Class,2024-12-13
1996,1356,2020-11-17,First Class,2024-12-13
491,96,2018-10-10,Same Day,2024-12-13
491,859,2018-10-10,Same Day,2024-12-13
1626,1144,2019-03-26,Standard Class,2024-12-13
3572,250,2021-07-12,Standard Class,2024-12-13
3572,700,2021-07-12,Standard Class,2024-12-13
3572,589,2021-07-12,Standard Class,2024-12-13
3572,632,2021-07-12,Standard Class,2024-12-13
860,1828,2019-03-02,Standard Class,2024-12-13
860,366,2019-03-02,Standard Class,2024-12-13
4869,667,2021-06-21,Standard Class,2024-12-13
3074,897,2021-03-31,First Class,2024-12-13
1142,125,2019-07-17,Second Class,2024-12-13
1142,1819,2019-07-17,Second Class,2024-12-13
1142,1706,2019-07-17,Second Class,2024-12-13
1142,773,2019-07-17,Second Class,2024-12-13
1142,576,2019-07-17,Second Class,2024-12-13
1142,199,2019-07-17,Second Class,2024-12-13
1142,1833,2019-07-17,Second Class,2024-12-13
4759,992,2021-05-02,First Class,2024-12-13
4350,351,2018-07-17,Standard Class,2024-12-13
4208,135,2019-01-02,Standard Class,2024-12-13
4208,1232,2019-01-02,Standard Class,2024-12-13
1723,840,2020-03-01,Second Class,2024-12-13
1192,936,2019-03-26,First Class,2024-12-13
1192,1378,2019-03-26,First Class,2024-12-13
4804,803,2021-10-28,Standard Class,2024-12-13
338,901,2019-01-05,Standard Class,2024-12-13
136,66,2018-05-08,First Class,2024-12-13
1040,888,2019-12-09,Second Class,2024-12-13
1040,1695,2019-12-09,Second Class,2024-12-13
1040,214,2019-12-09,Second Class,2024-12-13
3398,104,2021-09-30,Standard Class,2024-12-13
17,1425,2018-12-14,Standard Class,2024-12-13
4937,425,2021-12-10,Standard Class,2024-12-13
4937,818,2021-12-10,Standard Class,2024-12-13
4937,1141,2021-12-10,Standard Class,2024-12-13
964,771,2019-11-13,Standard Class,2024-12-13
799,287,2018-04-21,Second Class,2024-12-13
4462,556,2019-05-27,Second Class,2024-12-13
4462,711,2019-05-27,Second Class,2024-12-13
3340,1622,2021-07-21,Standard Class,2024-12-13
2307,1763,2020-12-18,Standard Class,2024-12-13
2307,271,2020-12-18,Standard Class,2024-12-13
2307,597,2020-12-18,Standard Class,2024-12-13
2307,1327,2020-12-18,Standard Class,2024-12-13
4249,842,2018-04-16,Standard Class,2024-12-13
942,709,2019-06-15,Standard Class,2024-12-13
4308,1188,2018-08-02,Standard Class,2024-12-13
1640,1590,2019-08-06,Standard Class,2024-12-13
2018,259,2020-09-22,First Class,2024-12-13
2041,998,2020-06-12,First Class,2024-12-13
4504,485,2020-08-28,Second Class,2024-12-13
4985,860,2021-11-04,Second Class,2024-12-13
4985,583,2021-11-04,Second Class,2024-12-13
4985,793,2021-11-04,Second Class,2024-12-13
4985,944,2021-11-04,Second Class,2024-12-13
4985,230,2021-11-04,Second Class,2024-12-13
4985,1351,2021-11-04,Second Class,2024-12-13
2163,1434,2020-12-31,Standard Class,2024-12-13
2163,1770,2020-12-31,Standard Class,2024-12-13
2163,108,2020-12-31,Standard Class,2024-12-13
2163,462,2020-12-31,Standard Class,2024-12-13
2163,358,2020-12-31,Standard Class,2024-12-13
2163,535,2020-12-31,Standard Class,2024-12-13
2330,476,2020-12-10,Second Class,2024-12-13
5008,1454,2021-09-01,Standard Class,2024-12-13
5008,416,2021-09-01,Standard Class,2024-12-13
1425,132,2019-07-20,Standard Class,2024-12-13
1425,852,2019-07-20,Standard Class,2024-12-13
1425,920,2019-07-20,Standard Class,2024-12-13
4380,1237,2019-05-29,Second Class,2024-12-13
4380,1211,2019-05-29,Second Class,2024-12-13
4380,899,2019-05-29,Second Class,2024-12-13
4380,1574,2019-05-29,Second Class,2024-12-13
1262,1839,2019-06-02,Standard Class,2024-12-13
1262,1348,2019-06-02,Standard Class,2024-12-13
1262,664,2019-06-02,Standard Class,2024-12-13
1262,1263,2019-06-02,Standard Class,2024-12-13
4908,139,2021-11-14,Standard Class,2024-12-13
1840,652,2020-01-26,Second Class,2024-12-13
4712,491,2021-01-06,Standard Class,2024-12-13
4712,1167,2021-01-06,Standard Class,2024-12-13
2381,428,2020-09-10,Standard Class,2024-12-13
2381,928,2020-09-10,Standard Class,2024-12-13
1588,1467,2019-09-07,Second Class,2024-12-13
1030,1777,2019-09-26,Standard Class,2024-12-13
1030,62,2019-09-26,Standard Class,2024-12-13
3711,1613,2021-12-25,First Class,2024-12-13
3711,709,2021-12-25,First Class,2024-12-13
1598,1342,2019-10-08,Second Class,2024-12-13
3752,1438,2021-09-14,Standard Class,2024-12-13
3752,1048,2021-09-14,Standard Class,2024-12-13
3752,1297,2021-09-14,Standard Class,2024-12-13
3752,139,2021-09-14,Standard Class,2024-12-13
1719,1399,2020-11-18,Standard Class,2024-12-13
1719,1325,2020-11-18,Standard Class,2024-12-13
1719,590,2020-11-18,Standard Class,2024-12-13
1719,1416,2020-11-18,Standard Class,2024-12-13
4407,163,2019-10-15,Same Day,2024-12-13
4165,965,2021-08-08,Second Class,2024-12-13
4165,164,2021-08-08,Second Class,2024-12-13
1195,36,2019-08-26,Standard Class,2024-12-13
1195,1321,2019-08-26,Standard Class,2024-12-13
3114,1321,2021-03-17,Standard Class,2024-12-13
4163,580,2021-04-29,First Class,2024-12-13
4163,485,2021-04-29,First Class,2024-12-13
4163,530,2021-04-29,First Class,2024-12-13
1741,1616,2020-09-16,Standard Class,2024-12-13
1741,871,2020-09-16,Standard Class,2024-12-13
3408,672,2021-10-24,Second Class,2024-12-13
3408,61,2021-10-24,Second Class,2024-12-13
1428,723,2019-08-06,Standard Class,2024-12-13
1428,1646,2019-08-06,Standard Class,2024-12-13
2371,52,2020-08-16,Standard Class,2024-12-13
562,1118,2018-06-05,Standard Class,2024-12-13
2310,136,2020-05-01,Standard Class,2024-12-13
3395,1215,2021-05-19,Standard Class,2024-12-13
3395,1458,2021-05-19,Standard Class,2024-12-13
3821,1140,2021-04-12,Standard Class,2024-12-13
3821,1197,2021-04-12,Standard Class,2024-12-13
3459,1137,2021-02-23,Standard Class,2024-12-13
3459,1390,2021-02-23,Standard Class,2024-12-13
3978,920,2021-06-26,Second Class,2024-12-13
709,1398,2018-05-10,Standard Class,2024-12-13
968,522,2019-05-07,Standard Class,2024-12-13
968,448,2019-05-07,Standard Class,2024-12-13
968,1164,2019-05-07,Standard Class,2024-12-13
968,453,2019-05-07,Standard Class,2024-12-13
968,1506,2019-05-07,Standard Class,2024-12-13
968,100,2019-05-07,Standard Class,2024-12-13
968,1310,2019-05-07,Standard Class,2024-12-13
1871,985,2020-09-22,Standard Class,2024-12-13
1952,806,2020-09-26,Standard Class,2024-12-13
1952,963,2020-09-26,Standard Class,2024-12-13
1958,141,2020-01-17,Standard Class,2024-12-13
1958,1534,2020-01-17,Standard Class,2024-12-13
4877,755,2021-05-11,Standard Class,2024-12-13
4877,10,2021-05-11,Standard Class,2024-12-13
4877,1362,2021-05-11,Standard Class,2024-12-13
2218,398,2020-08-06,Standard Class,2024-12-13
2218,1836,2020-08-06,Standard Class,2024-12-13
2218,1721,2020-08-06,Standard Class,2024-12-13
2218,242,2020-08-06,Standard Class,2024-12-13
3585,278,2021-03-29,Second Class,2024-12-13
189,704,2018-03-19,Standard Class,2024-12-13
189,1321,2018-03-19,Standard Class,2024-12-13
189,1607,2018-03-19,Standard Class,2024-12-13
189,1393,2018-03-19,Standard Class,2024-12-13
189,765,2018-03-19,Standard Class,2024-12-13
2787,916,2020-07-18,Second Class,2024-12-13
2130,1829,2020-12-01,Same Day,2024-12-13
2634,366,2020-09-03,Standard Class,2024-12-13
2634,25,2020-09-03,Standard Class,2024-12-13
2634,727,2020-09-03,Standard Class,2024-12-13
2634,904,2020-09-03,Standard Class,2024-12-13
1737,1727,2020-06-30,Standard Class,2024-12-13
4953,699,2021-04-03,Standard Class,2024-12-13
471,201,2018-12-22,First Class,2024-12-13
471,1574,2018-12-22,First Class,2024-12-13
471,133,2018-12-22,First Class,2024-12-13
471,1048,2018-12-22,First Class,2024-12-13
471,1217,2018-12-22,First Class,2024-12-13
4434,656,2019-12-17,Same Day,2024-12-13
4434,115,2019-12-17,Same Day,2024-12-13
4434,134,2019-12-17,Same Day,2024-12-13
4434,113,2019-12-17,Same Day,2024-12-13
4434,215,2019-12-17,Same Day,2024-12-13
3602,586,2021-05-17,Standard Class,2024-12-13
3602,1414,2021-05-17,Standard Class,2024-12-13
3602,1232,2021-05-17,Standard Class,2024-12-13
3602,207,2021-05-17,Standard Class,2024-12-13
2743,418,2020-06-28,Standard Class,2024-12-13
2607,1429,2020-05-18,First Class,2024-12-13
2607,983,2020-05-18,First Class,2024-12-13
2607,283,2020-05-18,First Class,2024-12-13
3565,766,2021-06-30,First Class,2024-12-13
3565,1388,2021-06-30,First Class,2024-12-13
3565,481,2021-06-30,First Class,2024-12-13
3565,1499,2021-06-30,First Class,2024-12-13
163,781,2018-03-31,Same Day,2024-12-13
112,1019,2018-12-21,Standard Class,2024-12-13
112,215,2018-12-21,Standard Class,2024-12-13
3233,1768,2021-05-20,First Class,2024-12-13
4400,1703,2019-05-16,Standard Class,2024-12-13
3662,353,2021-12-07,Second Class,2024-12-13
